Image Path,Folder,Subfolder,Timestamp,IdTag,Weight Before [g],Weight After [g],Water Amount [ml],Water Amount [g]
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-21_08-57-46.025_8409800\Fluo_TV_90\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-21_08-57-46.025_8409800,Fluo_TV_90,09/21/2024 08:57:46,94-335-WilliamsSoy-LTN-WW,6209,6498,291,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-21_08-57-46.025_8409800\Fluo_TV_90\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-21_08-57-46.025_8409800,Fluo_TV_90,09/21/2024 08:57:46,94-335-WilliamsSoy-LTN-WW,6209,6498,291,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000\Fluo_SV_0\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000,Fluo_SV_0,09/23/2024 08:53:59,94-335-WilliamsSoy-LTN-WW,6135,6490,365,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000\Fluo_SV_0\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000,Fluo_SV_0,09/23/2024 08:53:59,94-335-WilliamsSoy-LTN-WW,6135,6490,365,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000\Fluo_SV_0\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000,Fluo_SV_0,09/23/2024 08:53:59,94-335-WilliamsSoy-LTN-WW,6135,6490,365,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000\Fluo_SV_0\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000,Fluo_SV_0,09/23/2024 08:53:59,94-335-WilliamsSoy-LTN-WW,6135,6490,365,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000\Fluo_SV_144\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000,Fluo_SV_144,09/23/2024 08:53:59,94-335-WilliamsSoy-LTN-WW,6135,6490,365,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000\Fluo_SV_144\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000,Fluo_SV_144,09/23/2024 08:53:59,94-335-WilliamsSoy-LTN-WW,6135,6490,365,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000\Fluo_SV_144\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000,Fluo_SV_144,09/23/2024 08:53:59,94-335-WilliamsSoy-LTN-WW,6135,6490,365,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000\Fluo_SV_144\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000,Fluo_SV_144,09/23/2024 08:53:59,94-335-WilliamsSoy-LTN-WW,6135,6490,365,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000\Fluo_SV_216\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000,Fluo_SV_216,09/23/2024 08:53:59,94-335-WilliamsSoy-LTN-WW,6135,6490,365,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000\Fluo_SV_216\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000,Fluo_SV_216,09/23/2024 08:53:59,94-335-WilliamsSoy-LTN-WW,6135,6490,365,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000\Fluo_SV_216\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000,Fluo_SV_216,09/23/2024 08:53:59,94-335-WilliamsSoy-LTN-WW,6135,6490,365,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000\Fluo_SV_216\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000,Fluo_SV_216,09/23/2024 08:53:59,94-335-WilliamsSoy-LTN-WW,6135,6490,365,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000\Fluo_SV_72\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000,Fluo_SV_72,09/23/2024 08:53:59,94-335-WilliamsSoy-LTN-WW,6135,6490,365,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000\Fluo_SV_72\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000,Fluo_SV_72,09/23/2024 08:53:59,94-335-WilliamsSoy-LTN-WW,6135,6490,365,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000\Fluo_SV_72\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000,Fluo_SV_72,09/23/2024 08:53:59,94-335-WilliamsSoy-LTN-WW,6135,6490,365,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000\Fluo_SV_72\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000,Fluo_SV_72,09/23/2024 08:53:59,94-335-WilliamsSoy-LTN-WW,6135,6490,365,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000\Fluo_TV_90\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000,Fluo_TV_90,09/23/2024 08:53:59,94-335-WilliamsSoy-LTN-WW,6135,6490,365,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000\Fluo_TV_90\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000,Fluo_TV_90,09/23/2024 08:53:59,94-335-WilliamsSoy-LTN-WW,6135,6490,365,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000\Fluo_TV_90\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000,Fluo_TV_90,09/23/2024 08:53:59,94-335-WilliamsSoy-LTN-WW,6135,6490,365,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000\Fluo_TV_90\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-23_08-53-59.000_8481000,Fluo_TV_90,09/23/2024 08:53:59,94-335-WilliamsSoy-LTN-WW,6135,6490,365,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000\Fluo_SV_0\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000,Fluo_SV_0,09/25/2024 12:39:04,94-335-WilliamsSoy-LTN-WW,5952,6487,548,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000\Fluo_SV_0\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000,Fluo_SV_0,09/25/2024 12:39:04,94-335-WilliamsSoy-LTN-WW,5952,6487,548,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000\Fluo_SV_0\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000,Fluo_SV_0,09/25/2024 12:39:04,94-335-WilliamsSoy-LTN-WW,5952,6487,548,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000\Fluo_SV_0\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000,Fluo_SV_0,09/25/2024 12:39:04,94-335-WilliamsSoy-LTN-WW,5952,6487,548,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000\Fluo_SV_144\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000,Fluo_SV_144,09/25/2024 12:39:04,94-335-WilliamsSoy-LTN-WW,5952,6487,548,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000\Fluo_SV_144\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000,Fluo_SV_144,09/25/2024 12:39:04,94-335-WilliamsSoy-LTN-WW,5952,6487,548,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000\Fluo_SV_144\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000,Fluo_SV_144,09/25/2024 12:39:04,94-335-WilliamsSoy-LTN-WW,5952,6487,548,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000\Fluo_SV_144\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000,Fluo_SV_144,09/25/2024 12:39:04,94-335-WilliamsSoy-LTN-WW,5952,6487,548,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000\Fluo_SV_216\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000,Fluo_SV_216,09/25/2024 12:39:04,94-335-WilliamsSoy-LTN-WW,5952,6487,548,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000\Fluo_SV_216\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000,Fluo_SV_216,09/25/2024 12:39:04,94-335-WilliamsSoy-LTN-WW,5952,6487,548,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000\Fluo_SV_216\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000,Fluo_SV_216,09/25/2024 12:39:04,94-335-WilliamsSoy-LTN-WW,5952,6487,548,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000\Fluo_SV_216\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000,Fluo_SV_216,09/25/2024 12:39:04,94-335-WilliamsSoy-LTN-WW,5952,6487,548,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000\Fluo_SV_72\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000,Fluo_SV_72,09/25/2024 12:39:04,94-335-WilliamsSoy-LTN-WW,5952,6487,548,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000\Fluo_SV_72\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000,Fluo_SV_72,09/25/2024 12:39:04,94-335-WilliamsSoy-LTN-WW,5952,6487,548,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000\Fluo_SV_72\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000,Fluo_SV_72,09/25/2024 12:39:04,94-335-WilliamsSoy-LTN-WW,5952,6487,548,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000\Fluo_SV_72\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000,Fluo_SV_72,09/25/2024 12:39:04,94-335-WilliamsSoy-LTN-WW,5952,6487,548,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000\Fluo_TV_90\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000,Fluo_TV_90,09/25/2024 12:39:04,94-335-WilliamsSoy-LTN-WW,5952,6487,548,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000\Fluo_TV_90\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000,Fluo_TV_90,09/25/2024 12:39:04,94-335-WilliamsSoy-LTN-WW,5952,6487,548,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000\Fluo_TV_90\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000,Fluo_TV_90,09/25/2024 12:39:04,94-335-WilliamsSoy-LTN-WW,5952,6487,548,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000\Fluo_TV_90\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-25_12-39-04.640_8561000,Fluo_TV_90,09/25/2024 12:39:04,94-335-WilliamsSoy-LTN-WW,5952,6487,548,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900\Fluo_SV_0\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900,Fluo_SV_0,09/27/2024 08:54:04,94-335-WilliamsSoy-LTN-WW,6031,6482,469,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900\Fluo_SV_0\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900,Fluo_SV_0,09/27/2024 08:54:04,94-335-WilliamsSoy-LTN-WW,6031,6482,469,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900\Fluo_SV_0\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900,Fluo_SV_0,09/27/2024 08:54:04,94-335-WilliamsSoy-LTN-WW,6031,6482,469,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900\Fluo_SV_0\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900,Fluo_SV_0,09/27/2024 08:54:04,94-335-WilliamsSoy-LTN-WW,6031,6482,469,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900\Fluo_SV_144\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900,Fluo_SV_144,09/27/2024 08:54:04,94-335-WilliamsSoy-LTN-WW,6031,6482,469,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900\Fluo_SV_144\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900,Fluo_SV_144,09/27/2024 08:54:04,94-335-WilliamsSoy-LTN-WW,6031,6482,469,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900\Fluo_SV_144\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900,Fluo_SV_144,09/27/2024 08:54:04,94-335-WilliamsSoy-LTN-WW,6031,6482,469,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900\Fluo_SV_144\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900,Fluo_SV_144,09/27/2024 08:54:04,94-335-WilliamsSoy-LTN-WW,6031,6482,469,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900\Fluo_SV_216\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900,Fluo_SV_216,09/27/2024 08:54:04,94-335-WilliamsSoy-LTN-WW,6031,6482,469,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900\Fluo_SV_216\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900,Fluo_SV_216,09/27/2024 08:54:04,94-335-WilliamsSoy-LTN-WW,6031,6482,469,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900\Fluo_SV_216\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900,Fluo_SV_216,09/27/2024 08:54:04,94-335-WilliamsSoy-LTN-WW,6031,6482,469,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900\Fluo_SV_216\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900,Fluo_SV_216,09/27/2024 08:54:04,94-335-WilliamsSoy-LTN-WW,6031,6482,469,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900\Fluo_SV_72\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900,Fluo_SV_72,09/27/2024 08:54:04,94-335-WilliamsSoy-LTN-WW,6031,6482,469,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900\Fluo_SV_72\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900,Fluo_SV_72,09/27/2024 08:54:04,94-335-WilliamsSoy-LTN-WW,6031,6482,469,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900\Fluo_SV_72\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900,Fluo_SV_72,09/27/2024 08:54:04,94-335-WilliamsSoy-LTN-WW,6031,6482,469,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900\Fluo_SV_72\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900,Fluo_SV_72,09/27/2024 08:54:04,94-335-WilliamsSoy-LTN-WW,6031,6482,469,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900\Fluo_TV_90\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900,Fluo_TV_90,09/27/2024 08:54:04,94-335-WilliamsSoy-LTN-WW,6031,6482,469,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900\Fluo_TV_90\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900,Fluo_TV_90,09/27/2024 08:54:04,94-335-WilliamsSoy-LTN-WW,6031,6482,469,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900\Fluo_TV_90\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900,Fluo_TV_90,09/27/2024 08:54:04,94-335-WilliamsSoy-LTN-WW,6031,6482,469,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900\Fluo_TV_90\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-27_08-54-04.741_8634900,Fluo_TV_90,09/27/2024 08:54:04,94-335-WilliamsSoy-LTN-WW,6031,6482,469,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-29_08-56-07.596_8706100\Fluo_SV_0\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-29_08-56-07.596_8706100,Fluo_SV_0,09/29/2024 08:56:07,94-335-WilliamsSoy-LTN-WW,5959,6487,541,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-29_08-56-07.596_8706100\Fluo_SV_0\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-29_08-56-07.596_8706100,Fluo_SV_0,09/29/2024 08:56:07,94-335-WilliamsSoy-LTN-WW,5959,6487,541,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-29_08-56-07.596_8706100\Fluo_SV_0\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-29_08-56-07.596_8706100,Fluo_SV_0,09/29/2024 08:56:07,94-335-WilliamsSoy-LTN-WW,5959,6487,541,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-29_08-56-07.596_8706100\Fluo_SV_0\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-29_08-56-07.596_8706100,Fluo_SV_0,09/29/2024 08:56:07,94-335-WilliamsSoy-LTN-WW,5959,6487,541,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-29_08-56-07.596_8706100\Fluo_SV_144\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-335-WilliamsSoy-LTN-WW_2024-09-29_08-56-07.596_8706100,Fluo_SV_144,09/29/2024 08:56:07,94-335-WilliamsSoy-LTN-WW,5959,6487,541,0
